"No.","Time","Source","Destination","Protocol","Length","Info"
"50","12.080669038","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 8.8.8.8? Tell 100.96.0.2"
"51","12.285062288","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"52","13.104359086","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 8.8.8.8? Tell 100.96.0.2"
"53","14.130333381","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 8.8.8.8? Tell 100.96.0.2"
"54","14.130333893","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"55","14.541689989","0.0.0.0","255.255.255.255","DHCP","332","DHCP Discover - Transaction ID 0x47ae6ec7"
"56","14.541691560","fe80::9683:c4ff:fe22:da08","2a0d:3344:18fa:4916:f109:b90c:1660:710d","ICMPv6","86","Neighbor Solicitation for 2a0d:3344:18fa:4916:f109:b90c:1660:710d from 94:83:c4:22:da:08"
"57","14.541736823","2a0d:3344:18fa:4916:f109:b90c:1660:710d","fe80::9683:c4ff:fe22:da08","ICMPv6","78","Neighbor Advertisement 2a0d:3344:18fa:4916:f109:b90c:1660:710d (sol)"
"58","15.153743187","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"59","15.357576821","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0x8cb9188d"
"60","15.487979402","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::5e","TCP","86","[TCP Dup ACK 28#1] 40068  >  80 [ACK] Seq=1 Ack=1 Win=60 Len=0 TSval=2702390010 TSecr=4093652260"
"61","15.530422907","2a00:1450:400c:c06::5e","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","86","[TCP Dup ACK 29#1] 80  >  40068 [ACK] Seq=1 Ack=2 Win=1050 Len=0 TSval=4093662365 TSecr=2702369883"
"62","16.177088977","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"63","16.586852088","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0xa7daaccc"
"64","17.410003793","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"65","17.610313412","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 8.8.8.8? Tell 100.96.0.2"
"66","18.430473661","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"67","18.559905727","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2600:1901:0:38d7::","TCP","86","[TCP Dup ACK 37#1] 57780  >  80 [ACK] Seq=1 Ack=1 Win=64 Len=0 TSval=4279179186 TSecr=1863556751"
"68","18.559939571","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2600:1901:0:38d7::","TCP","86","[TCP Dup ACK 38#1] 57764  >  80 [ACK] Seq=1 Ack=1 Win=64 Len=0 TSval=4279179186 TSecr=2804072375"
"69","18.603566970","2600:1901:0:38d7::","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","86","[TCP Dup ACK 39#1] 80  >  57780 [ACK] Seq=1 Ack=2 Win=1053 Len=0 TSval=1863566987 TSecr=4279128193"
"70","18.608830967","2600:1901:0:38d7::","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","86","[TCP Dup ACK 40#1] 80  >  57764 [ACK] Seq=1 Ack=2 Win=1054 Len=0 TSval=2804082613 TSecr=4279128093"
"71","18.634550287","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 8.8.8.8? Tell 100.96.0.2"
"72","19.453801345","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 1.1.1.1? Tell 100.96.0.2"
"73","19.583994083","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::5e","TCP","86","[TCP Dup ACK 42#1] 40058  >  80 [ACK] Seq=1 Ack=1 Win=59 Len=0 TSval=2702394106 TSecr=3122417896"
"74","19.641862823","2a00:1450:400c:c06::5e","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","86","[TCP Dup ACK 43#1] 80  >  40058 [ACK] Seq=1 Ack=2 Win=1050 Len=0 TSval=3122428146 TSecr=2702373631"
"75","19.864809369","0.0.0.0","255.255.255.255","DHCP","342","DHCP Discover - Transaction ID 0x7a5023f1"
"76","20.153096195","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","1294","41599  >  443 Len=1232"
"77","20.153136019","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","1204","41599  >  443 Len=1142"
"78","20.220748600","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","95","443  >  41599 Len=33"
"79","20.221093926","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","95","41599  >  443 Len=33"
"80","20.274095113","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","1290","443  >  41599 Len=1228"
"81","20.274095934","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","298","443  >  41599 Len=236"
"82","20.274845143","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","100","41599  >  443 Len=38"
"83","20.303016712","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","524","46946  >  443 Len=462"
"84","20.322001704","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","1294","41599  >  443 Len=1232"
"85","20.322060284","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","1205","41599  >  443 Len=1143"
"86","20.329224141","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","91","443  >  41599 Len=29"
"87","20.351890092","2a06:98c1:52::4","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","89","443  >  46946 Len=27"
"88","20.353023746","2a06:98c1:52::4","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","651","443  >  46946 Len=589"
"89","20.353503056","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","106","46946  >  443 Len=44"
"90","20.356391151","2a06:98c1:52::4","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","651","443  >  46946 Len=589"
"91","20.362470803","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","312","46946  >  443 Len=250"
"92","20.362894439","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","524","46946  >  443 Len=462"
"93","20.376701613","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","107","46946  >  443 Len=45"
"94","20.380760207","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","95","443  >  41599 Len=33"
"95","20.381105014","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","95","41599  >  443 Len=33"
"96","20.399712431","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","91","443  >  41599 Len=29"
"97","20.399712931","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","282","443  >  41599 Len=220"
"98","20.400156335","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","95","41599  >  443 Len=33"
"99","20.411565709","2a06:98c1:52::4","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","89","443  >  46946 Len=27"
"100","20.414841442","2a06:98c1:52::4","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","651","443  >  46946 Len=589"
"101","20.414841858","2a06:98c1:52::4","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","651","443  >  46946 Len=589"
"102","20.415521282","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","106","46946  >  443 Len=44"
"103","20.416160293","2a06:98c1:52::4","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","651","443  >  46946 Len=589"
"104","20.420014140","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","1294","Initial, DCID=891580fed5667f63a890f30dc1e3, SCID=86ac02, PKN: 0, CRYPTO, CRYPTO"
"105","20.420090939","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","1294","Initial, DCID=891580fed5667f63a890f30dc1e3, SCID=86ac02, PKN: 1, CRYPTO"
"106","20.436482141","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a06:98c1:52::4","UDP","107","46946  >  443 Len=45"
"107","20.445111017","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","1290","443  >  41599 Len=1228"
"108","20.445111613","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","128","443  >  41599 Len=66"
"109","20.445875039","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","100","41599  >  443 Len=38"
"110","20.446877264","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","91","443  >  41599 Len=29"
"111","20.446877676","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","176","443  >  41599 Len=114"
"112","20.447294141","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c06::67","UDP","95","41599  >  443 Len=33"
"113","20.462846621","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","94","49614  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM TSval=509226464 TSecr=0 WS=1024"
"114","20.463014637","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","94","49618  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM TSval=509226464 TSecr=0 WS=1024"
"115","20.463141737","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","94","49628  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM TSval=509226464 TSecr=0 WS=1024"
"116","20.463283850","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","94","49644  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM TSval=509226464 TSecr=0 WS=1024"
"117","20.463396583","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","94","49654  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 SACK_PERM TSval=509226464 TSecr=0 WS=1024"
"118","20.468517074","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","105","Initial, DCID=86ac02, SCID=e91580fed5667f63, PKN: 1, ACK"
"119","20.469754742","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1294","Initial, DCID=86ac02, SCID=e91580fed5667f63, PKN: 2, ACK, PADDING"
"120","20.470966892","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1294","Initial, DCID=86ac02, SCID=e91580fed5667f63, PKN: 3, CRYPTO, PADDING"
"121","20.470967224","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1294","Initial, DCID=86ac02, SCID=e91580fed5667f63, PKN: 4, CRYPTO, PADDING"
"122","20.472363077","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1294","Handshake, DCID=86ac02, SCID=e91580fed5667f63"
"123","20.472363494","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1294","Handshake, DCID=86ac02, SCID=e91580fed5667f63"
"124","20.472363641","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","1294","Handshake, DCID=86ac02, SCID=e91580fed5667f63"
"125","20.472716233","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","148","Handshake, DCID=e91580fed5667f63, SCID=86ac02"
"126","20.478962915","AzureWaveTec_40:47:91","Broadcast","ARP","42","Who has 8.8.8.8? Tell 100.96.0.2"
"127","20.497164134","2a00:1450:400c:c06::67","2a0d:3344:18fa:4916:f109:b90c:1660:710d","UDP","91","443  >  41599 Len=29"
"128","20.503857555","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","94","443  >  49614 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=3687253366 TSecr=509226464 WS=256"
"129","20.503913060","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49614  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=509226505 TSecr=3687253366"
"130","20.505395772","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TLSv1.3","1997","Client Hello (SNI=encrypted-tbn0.gstatic.com)"
"131","20.509706943","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","94","443  >  49628 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=4065414516 TSecr=509226464 WS=256"
"132","20.509707439","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","94","443  >  49618 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=3443917021 TSecr=509226464 WS=256"
"133","20.509767718","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49628  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=509226510 TSecr=4065414516"
"134","20.509823998","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49618  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=509226511 TSecr=3443917021"
"135","20.510473031","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","QUIC","733","Protected Payload (KP0), DCID=86ac02"
"136","20.511305344","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TLSv1.3","1997","Client Hello (SNI=encrypted-tbn0.gstatic.com)"
"137","20.512637482","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TLSv1.3","1997","Client Hello (SNI=encrypted-tbn0.gstatic.com)"
"138","20.514282660","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","105","Handshake, DCID=e91580fed5667f63, SCID=86ac02"
"139","20.516526513","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","94","443  >  49654 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=1533550813 TSecr=509226464 WS=256"
"140","20.516572203","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49654  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=509226517 TSecr=1533550813"
"141","20.516573120","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","94","443  >  49644 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1360 SACK_PERM TSval=165497049 TSecr=509226464 WS=256"
"142","20.516610435","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49644  >  443 [ACK] Seq=1 Ack=1 Win=65536 Len=0 TSval=509226517 TSecr=165497049"
"143","20.518148521","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TLSv1.3","1997","Client Hello (SNI=encrypted-tbn0.gstatic.com)"
"144","20.519541845","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TLSv1.3","1997","Client Hello (SNI=encrypted-tbn0.gstatic.com)"
"145","20.520724849","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","193","Protected Payload (KP0), DCID=e91580fed5667f63"
"146","20.520793282","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","129","Protected Payload (KP0), DCID=e91580fed5667f63"
"147","20.522000314","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","1294","Protected Payload (KP0), DCID=e91580fed5667f63"
"148","20.522069022","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","QUIC","315","Protected Payload (KP0), DCID=e91580fed5667f63"
"149","20.559704155","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","98","[TCP Dup ACK 131#1] 443  >  49628 [ACK] Seq=1 Ack=1 Win=270080 Len=0 TSval=4065414569 TSecr=509226510 SLE=1349 SRE=1912"
"150","20.559708090","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","98","[TCP Dup ACK 128#1] 443  >  49614 [ACK] Seq=1 Ack=1 Win=270080 Len=0 TSval=3687253421 TSecr=509226505 SLE=1349 SRE=1912"
"151","20.559704696","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","86","443  >  49628 [ACK] Seq=1 Ack=1912 Win=268288 Len=0 TSval=4065414569 TSecr=509226512"
"152","20.559708476","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","86","443  >  49614 [ACK] Seq=1 Ack=1912 Win=268288 Len=0 TSval=3687253421 TSecr=509226506"
"153","20.559708559","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","1294","443  >  49614 [ACK] Seq=1 Ack=1912 Win=268288 Len=1208 TSval=3687253422 TSecr=509226506 [TCP PDU reassembled in 155]"
"154","20.559790392","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49614  >  443 [ACK] Seq=1912 Ack=1209 Win=64512 Len=0 TSval=509226560 TSecr=3687253422"
"155","20.561300976","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TLSv1.3","1294","Server Hello, Change Cipher Spec"
"156","20.561342611","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49614  >  443 [ACK] Seq=1912 Ack=2417 Win=63488 Len=0 TSval=509226562 TSecr=3687253422"
"157","20.562331920","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"158","20.562332432","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","2502","443  >  49628 [PSH, ACK] Seq=2417 Ack=1912 Win=268288 Len=2416 TSval=4065414570 TSecr=509226512 [TCP PDU reassembled in 159]"
"159","20.562332582","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TLSv1.3","476","Application Data"
"160","20.562350489","2a00:1450:400c:c0b::71","2a0d:3344:18fa:4916:f109:b90c:1660:710d","TCP","2502","443  >  49614 [PSH, ACK] Seq=2417 Ack=1912 Win=268288 Len=2416 TSval=3687253422 TSecr=509226506 [TCP PDU reassembled in 166]"
"161","20.562374939","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49628  >  443 [ACK] Seq=1912 Ack=2417 Win=63488 Len=0 TSval=509226563 TSecr=4065414570"
"162","20.562395194","2a0d:3344:18fa:4916:f109:b90c:1660:710d","2a00:1450:400c:c0b::71","TCP","86","49614  >  443 [ACK] Seq=1912 Ack=4833 Win=61440 Len=0 TSval=509226563 TSecr=3687253422"
